rank,score,global_score,name,type,ra_deg,dec_deg,max_mag,min_mag_or_amplitude,min_is_amplitude,amplitude_mag,period_days,primary_site,observable_sites,max_altitude_deg,minutes_above_minimum,best_night_date,best_local_time,galactic_latitude_deg,aavso_status,aavso_recent_observations,aavso_derived_period_days,aavso_period_disagrees,simbad_status,simbad_main_id,simbad_object_type,simbad_separation_arcsec,gaia_status,gaia_source_id,gaia_bp_rp,gaia_color_anomaly,ztf_status,ztf_observations,ztf_amplitude_mag,ztf_derived_period_days,ztf_period_disagrees,vsx_url,reasons
31,101.0,101.0,EI Aur,EA/KE:,75.81167,32.75272,14.500,15.000,False,0.500,1.22669350,Fairbanks,Fairbanks,52.9,300,2026-09-25,2026-09-26T04:30:00-08:00,-5.4,ok,0,,,,,,,ok,160628001596621568,1.562,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3915,"max altitude 52.9 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (EA/KE:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.50 mag; bright enough for Fairbanks (14.50); time-series candidate (1.2267 d); sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=2.00 suggests blended/contaminated PSF"
32,101.0,101.0,ZTF DR31703214300035816,RR:,97.01144,38.97087,16.270,,False,,0.44724900,Fairbanks,Fairbanks,50.6,270,2026-09-25,2026-09-26T04:30:00-08:00,12.5,ok,0,,,,,,,ok,955756151802180352,1.062,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10872531,"max altitude 50.6 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RR:); survey-designated object, good data-mining follow-up candidate; bright enough for Fairbanks (16.27); time-series candidate (0.4472 d); well away from Galactic plane (b=12.5 deg); sparse AAVSO coverage (0 recent observations)"
33,100.0,100.0,OV And,RRAB/BL:,5.18692,40.82828,11.380,12.700,False,1.320,0.47060000,Fairbanks,Fairbanks|Jersey City,66.0,420,2026-09-23,2026-09-24T02:00:00-08:00,-21.7,ok,285,0.3013,True,ok,Gaia DR3 380489851379496448,RR*,0.100,ok,380489851379496448,0.694,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=309,"max altitude 66.0 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RRAB/BL:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.32 mag; bright enough for Fairbanks (11.38); time-series candidate (0.4706 d); well away from Galactic plane (b=-21.7 deg); also observable from Jersey City; well-covered in AAVSO recently (285 observations); AAVSO period 0.3013 d disagrees with catalog 0.471 d"
34,98.0,98.0,V0338 And,M,351.42383,45.70125,12.000,14.000,False,2.000,348.00000000,Fairbanks,Fairbanks|Jersey City,70.9,420,2026-09-24,2026-09-25T01:00:00-08:00,-14.6,ok,0,,,ok,V* V338 And,Mi*,0.170,ok,1938316649039575552,3.320,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=338,"max altitude 70.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.00 mag; bright enough for Fairbanks (12.00); long-period cadence friendly (348.00 d); well away from Galactic plane (b=-14.6 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
35,98.0,98.0,BB Cam,SRB,191.58063,77.10833,15.100,17.100,False,2.000,142.00000000,Fairbanks,Fairbanks,58.4,420,2026-09-18,2026-09-18T22:00:00-08:00,40.0,ok,0,,,,,,,ok,1716266668034936960,2.671,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4613,"max altitude 58.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.00 mag; bright enough for Fairbanks (15.10); long-period cadence friendly (142.00 d); well away from Galactic plane (b=40.0 deg); sparse AAVSO coverage (0 recent observations)"
36,98.0,98.0,HL And,SRB,14.48517,38.45150,12.000,14.200,False,2.200,100.00000000,Jersey City,Fairbanks|Jersey City,74.5,180,2026-09-21,2026-09-22T00:30:00-04:00,-24.4,ok,0,,,ok,V* HL And,LP*,0.586,ok,370775494348664192,1.844,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=212,"max altitude 74.5 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.20 mag; bright enough for Jersey City (12.00); long-period cadence friendly (100.00 d); well away from Galactic plane (b=-24.4 deg); also observable from Fairbanks; sparse AAVSO coverage (0 recent observations)"
37,98.0,98.0,CN Aur,SRB,86.28242,51.19536,11.500,12.600,False,1.100,85.60000000,Fairbanks,Fairbanks,64.9,420,2026-09-25,2026-09-26T04:30:00-08:00,11.3,ok,4,,,,,,,ok,215233386868147712,3.580,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3876,"max altitude 64.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.10 mag; bright enough for Fairbanks (11.50); long-period cadence friendly (85.60 d); well away from Galactic plane (b=11.3 deg); sparse AAVSO coverage (4 recent observations)"
38,98.0,98.0,RV Aur,SRB,98.68592,42.50356,11.800,13.100,False,1.300,229.00000000,Fairbanks,Fairbanks,52.9,300,2026-09-25,2026-09-26T04:30:00-08:00,15.1,ok,4,,,,,,,ok,957998747501272448,2.798,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3776,"max altitude 52.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.30 mag; bright enough for Fairbanks (11.80); long-period cadence friendly (229.00 d); well away from Galactic plane (b=15.1 deg); sparse AAVSO coverage (4 recent observations)"
39,96.5,96.5,ZTF DR3 636108100024523,RR:,268.44778,25.37905,15.320,,False,,0.49863100,Fairbanks,Fairbanks,45.5,240,2026-09-18,2026-09-18T22:00:00-08:00,23.3,ok,0,,,,,,,ok,4581232776157141248,0.887,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10873852,"max altitude 45.5 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RR:); survey-designated object, good data-mining follow-up candidate; bright enough for Fairbanks (15.32); time-series candidate (0.4986 d); well away from Galactic plane (b=23.3 deg); sparse AAVSO coverage (0 recent observations)"
40,96.3,96.3,V0883 Peg,RRC:,322.49362,12.17775,15.800,16.400,False,0.600,0.42100000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,ok,0,,,,,,,ok,1745948362385495808,0.817,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871914,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RRC:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (15.80); time-series candidate (0.4210 d); well away from Galactic plane (b=-27.3 deg); sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=94.00 suggests blended/contaminated PSF"
41,96.3,96.3,V0922 Peg,RRC:,322.49911,12.17356,15.850,16.150,False,0.300,0.28666000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,ok,0,,,,,,,ok,1745948362385437184,0.979,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871933,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RRC:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.30 mag; bright enough for Fairbanks (15.85); time-series candidate (0.2867 d); well away from Galactic plane (b=-27.3 deg); sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=70.00 suggests blended/contaminated PSF"
42,96.3,96.3,V0862 Peg,RRAB:,322.49161,12.16900,16.100,16.800,False,0.700,0.63400000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,ok,0,,,,,,,ok,1745948328028737664,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871901,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RRAB:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Fairbanks (16.10); time-series candidate (0.6340 d); well away from Galactic plane (b=-27.3 deg); sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=23.00 suggests blended/contaminated PSF"
43,96.3,96.3,V0861 Peg,RRC|RRD,322.49124,12.16778,15.700,16.050,False,0.350,0.41030000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,ok,0,,,,,,,ok,1745948328025400960,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871900,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RRC|RRD); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.35 mag; bright enough for Fairbanks (15.70); time-series candidate (0.4103 d); well away from Galactic plane (b=-27.3 deg); sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=23.00 suggests blended/contaminated PSF"
44,96.3,96.3,V0866 Peg,RRAB:,322.49188,12.16722,15.800,16.500,False,0.700,0.63700000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,ok,0,,,,,,,ok,1745948328028794112,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871903,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (RRAB:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Fairbanks (15.80); time-series candidate (0.6370 d); well away from Galactic plane (b=-27.3 deg); sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=50.00 suggests blended/contaminated PSF"
45,96.0,96.0,AF Ari,EA/GS,35.52758,22.87358,6.575,6.826,False,0.251,153.04300000,Fairbanks,Fairbanks,48.0,360,2026-09-23,2026-09-24T04:00:00-08:00,-35.4,ok,1,,,,,,,ok,100132734395672832,1.021,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3742,"max altitude 48.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.25 mag; bright enough for Fairbanks (6.58); long-period cadence friendly (153.04 d); well away from Galactic plane (b=-35.4 deg); sparse AAVSO coverage (1 recent observations)"
46,95.0,95.0,EX And,EA,354.96643,47.75061,12.700,14.100,False,1.400,1.63249800,Fairbanks,Fairbanks|Jersey City,72.9,420,2026-09-20,2026-09-21T01:30:00-08:00,-13.4,ok,0,,,,,,,ok,1940045150038589440,0.763,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=167,"max altitude 72.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.40 mag; bright enough for Fairbanks (12.70); time-series candidate (1.6325 d); well away from Galactic plane (b=-13.4 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
47,95.0,95.0,IY And,RRAB,15.71808,45.18978,13.800,16.300,False,2.500,0.48543000,Fairbanks,Fairbanks|Jersey City,70.4,420,2026-09-18,2026-09-19T03:00:00-08:00,-17.6,ok,0,,,,,,,ok,377004021562940928,0.850,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=242,"max altitude 70.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.50 mag; bright enough for Fairbanks (13.80); time-series candidate (0.4854 d); well away from Galactic plane (b=-17.6 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
48,95.0,95.0,HK And,RRAB,11.63292,45.09639,13.600,14.680,False,1.080,0.51012000,Fairbanks,Fairbanks|Jersey City,70.3,420,2026-09-22,2026-09-23T02:30:00-08:00,-17.8,ok,0,,,,,,,ok,388075553898248832,0.674,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=211,"max altitude 70.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.08 mag; bright enough for Fairbanks (13.60); time-series candidate (0.5101 d); well away from Galactic plane (b=-17.8 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
49,95.0,95.0,IN And,RRAB,11.99109,43.99899,16.127,1.070,True,1.070,0.56987070,Fairbanks,Fairbanks,69.2,420,2026-09-22,2026-09-23T02:30:00-08:00,-18.9,ok,0,,,,,,,ok,375904441214345216,0.789,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=231,"max altitude 69.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.07 mag; bright enough for Fairbanks (16.13); time-series candidate (0.5699 d); well away from Galactic plane (b=-18.9 deg); sparse AAVSO coverage (0 recent observations)"
50,95.0,95.0,MM And,EA,35.67392,43.15875,16.500,17.800,False,1.300,0.51683300,Fairbanks,Fairbanks,68.3,420,2026-09-23,2026-09-24T04:00:00-08:00,-16.6,ok,0,,,,,,,ok,339769232086837888,0.484,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=275,"max altitude 68.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.30 mag; bright enough for Fairbanks (16.50); time-series candidate (0.5168 d); well away from Galactic plane (b=-16.6 deg); sparse AAVSO coverage (0 recent observations)"
51,95.0,95.0,V0382 And,EB,347.49155,42.83592,9.160,9.440,False,0.280,1.47898300,Fairbanks,Fairbanks|Jersey City,68.0,420,2026-09-20,2026-09-21T01:00:00-08:00,-16.2,ok,0,,,,,,,ok,1930880342662862208,0.228,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=382,"max altitude 68.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.28 mag; bright enough for Fairbanks (9.16); time-series candidate (1.4790 d); well away from Galactic plane (b=-16.2 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
52,95.0,95.0,KP And,EA,347.48520,41.58431,12.430,12.900,False,0.470,1.40538000,Fairbanks,Fairbanks|Jersey City,66.7,420,2026-09-20,2026-09-21T01:00:00-08:00,-17.4,ok,0,,,,,,,ok,1930490119114088704,0.462,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=249,"max altitude 66.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.47 mag; bright enough for Fairbanks (12.43); time-series candidate (1.4054 d); well away from Galactic plane (b=-17.4 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
53,95.0,95.0,HU And,EW,9.87379,40.08324,16.500,17.200,False,0.700,0.28578900,Fairbanks,Fairbanks,65.2,420,2026-09-20,2026-09-21T02:30:00-08:00,-22.7,ok,0,,,,,,,ok,368730196562665344,1.150,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=221,"max altitude 65.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Fairbanks (16.50); time-series candidate (0.2858 d); well away from Galactic plane (b=-22.7 deg); sparse AAVSO coverage (0 recent observations)"
54,95.0,95.0,IL And,EA,11.55632,39.76889,14.680,1.400,True,1.400,0.86759000,Fairbanks,Fairbanks|Jersey City,64.9,420,2026-09-21,2026-09-22T02:30:00-08:00,-23.1,ok,0,,,,,,,ok,368802008415846016,0.662,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=229,"max altitude 64.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.40 mag; bright enough for Fairbanks (14.68); time-series candidate (0.8676 d); well away from Galactic plane (b=-23.1 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
55,95.0,95.0,NX And,RRAB,18.95148,39.75156,14.325,0.900,True,0.900,0.64804740,Fairbanks,Fairbanks|Jersey City,64.9,420,2026-09-21,2026-09-22T03:00:00-08:00,-22.9,ok,0,,,,,,,ok,371836351270855424,0.645,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=299,"max altitude 64.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Fairbanks (14.32); time-series candidate (0.6480 d); well away from Galactic plane (b=-22.9 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
56,95.0,95.0,BX Dra,EW,241.57237,62.76281,10.630,0.540,True,0.540,0.57902455,Fairbanks,Fairbanks|Jersey City,64.9,420,2026-09-18,2026-09-18T22:00:00-08:00,42.4,ok,0,,,,,,,ok,1629262759606566656,0.454,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=13773,"max altitude 64.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.54 mag; bright enough for Fairbanks (10.63); time-series candidate (0.5790 d); well away from Galactic plane (b=42.4 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
57,95.0,95.0,HU Cam,RRAB,121.91646,76.38028,13.800,14.150,False,0.350,0.61406300,Fairbanks,Fairbanks,64.5,420,2026-09-25,2026-09-26T04:30:00-08:00,30.8,ok,0,,,,,,,ok,1137462650294989696,0.660,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4754,"max altitude 64.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.35 mag; bright enough for Fairbanks (13.80); time-series candidate (0.6141 d); well away from Galactic plane (b=30.8 deg); sparse AAVSO coverage (0 recent observations)"
58,95.0,95.0,FT And,RRAB,37.71325,38.25015,16.462,1.110,True,1.110,0.49676850,Fairbanks,Fairbanks,63.4,420,2026-09-25,2026-09-26T04:00:00-08:00,-20.6,ok,0,,,,,,,ok,334520026136513536,0.672,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=183,"max altitude 63.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.11 mag; bright enough for Fairbanks (16.46); time-series candidate (0.4968 d); well away from Galactic plane (b=-20.6 deg); sparse AAVSO coverage (0 recent observations)"
59,95.0,95.0,NW And,RRAB,18.36564,37.74390,15.800,1.200,True,1.200,0.45363960,Fairbanks,Fairbanks,62.9,420,2026-09-21,2026-09-22T03:00:00-08:00,-24.9,ok,0,,,,,,,ok,369888355968153088,0.521,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=298,"max altitude 62.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.20 mag; bright enough for Fairbanks (15.80); time-series candidate (0.4536 d); well away from Galactic plane (b=-24.9 deg); sparse AAVSO coverage (0 recent observations)"
60,95.0,95.0,OX And,RRAB,28.19311,37.21143,15.213,1.100,True,1.100,0.49340270,Fairbanks,Fairbanks,62.4,420,2026-09-23,2026-09-24T03:30:00-08:00,-24.1,ok,0,,,,,,,ok,342508596586948480,0.652,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=311,"max altitude 62.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.10 mag; bright enough for Fairbanks (15.21); time-series candidate (0.4934 d); well away from Galactic plane (b=-24.1 deg); sparse AAVSO coverage (0 recent observations)"
61,95.0,95.0,FL And,EA,17.00571,36.88933,14.300,15.100,False,0.800,0.90564850,Fairbanks,Fairbanks|Jersey City,62.1,420,2026-09-19,2026-09-20T03:00:00-08:00,-25.9,ok,0,,,,,,,ok,369417528768719872,0.637,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=175,"max altitude 62.1 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.80 mag; bright enough for Fairbanks (14.30); time-series candidate (0.9056 d); well away from Galactic plane (b=-25.9 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
62,95.0,95.0,BU Cam,RRAB,188.98163,82.69789,13.200,14.710,False,1.510,0.44156000,Fairbanks,Fairbanks,61.4,420,2026-09-18,2026-09-18T22:00:00-08:00,34.4,ok,0,,,,,,,ok,1720234324464233344,0.802,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4631,"max altitude 61.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.51 mag; bright enough for Fairbanks (13.20); time-series candidate (0.4416 d); well away from Galactic plane (b=34.4 deg); sparse AAVSO coverage (0 recent observations)"
63,95.0,95.0,FN Cam,EW,140.74184,77.21969,8.480,8.970,False,0.490,0.67713600,Fairbanks,Fairbanks,60.9,420,2026-09-25,2026-09-26T04:30:00-08:00,34.4,ok,0,,,,,,,ok,1131545078714444032,0.516,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4710,"max altitude 60.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.49 mag; bright enough for Fairbanks (8.48); time-series candidate (0.6771 d); well away from Galactic plane (b=34.4 deg); sparse AAVSO coverage (0 recent observations)"
64,95.0,95.0,NU And,RRC,15.57390,33.74873,16.440,0.400,True,0.400,0.31353710,Fairbanks,Fairbanks,58.9,420,2026-09-18,2026-09-19T03:00:00-08:00,-29.1,ok,0,,,,,,,ok,314657932695164032,0.468,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=296,"max altitude 58.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.40 mag; bright enough for Fairbanks (16.44); time-series candidate (0.3135 d); well away from Galactic plane (b=-29.1 deg); sparse AAVSO coverage (0 recent observations)"
65,95.0,95.0,NO And,RRC,1.74300,32.03533,16.460,17.170,False,0.710,0.27261100,Fairbanks,Fairbanks,57.2,420,2026-09-19,2026-09-20T02:00:00-08:00,-29.9,ok,0,,,,,,,ok,2873903222099403648,0.393,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=290,"max altitude 57.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.71 mag; bright enough for Fairbanks (16.46); time-series candidate (0.2726 d); well away from Galactic plane (b=-29.9 deg); sparse AAVSO coverage (0 recent observations)"
66,95.0,95.0,XZ Ari,EW,38.10063,28.05131,13.840,14.060,False,0.220,0.26548300,Fairbanks,Fairbanks|Jersey City,53.2,390,2026-09-18,2026-09-19T04:30:00-08:00,-29.7,ok,0,,,,,,,ok,127709791690597376,1.175,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3733,"max altitude 53.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.22 mag; bright enough for Fairbanks (13.84); time-series candidate (0.2655 d); well away from Galactic plane (b=-29.7 deg); also observable from Jersey City; sparse AAVSO coverage (0 recent observations)"
67,95.0,95.0,V0379 Aur,EA/SD,95.37583,41.85031,13.600,14.500,False,0.900,1.35102260,Fairbanks,Fairbanks,53.7,300,2026-09-25,2026-09-26T04:30:00-08:00,12.6,ok,0,,,,,,,ok,960019856033376768,0.441,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4141,"max altitude 53.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Fairbanks (13.60); time-series candidate (1.3510 d); well away from Galactic plane (b=12.6 deg); sparse AAVSO coverage (0 recent observations)"
68,95.0,95.0,CD And,EA,21.61817,44.35694,9.900,10.400,False,0.500,68.88320000,Fairbanks,Fairbanks|Jersey City,69.5,420,2026-09-24,2026-09-25T03:00:00-08:00,-18.1,ok,25,0.9815,True,ok,V* CD And,SB*,0.033,ok,396805195187262080,0.895,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=105,"max altitude 69.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.50 mag; bright enough for Fairbanks (9.90); long-period cadence friendly (68.88 d); well away from Galactic plane (b=-18.1 deg); also observable from Jersey City; AAVSO has 25 recent observations; AAVSO period 0.9815 d disagrees with catalog 68.883 d; Gaia ipd_frac_multi_peak=31.00 suggests blended/contaminated PSF"
69,94.5,94.5,V0514 Aur,SR:,94.29487,30.63192,12.000,13.300,False,1.300,,Fairbanks,Fairbanks,44.5,210,2026-09-25,2026-09-26T04:30:00-08:00,6.8,ok,0,,,,,,,ok,3437288925724292992,3.877,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4276,"max altitude 44.5 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (SR:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.30 mag; bright enough for Fairbanks (12.00); no catalog period listed; sparse AAVSO coverage (0 recent observations); Gaia ipd_frac_multi_peak=18.00 suggests blended/contaminated PSF"
